"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",6.684,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",6.454,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.997,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",6.175,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",6.756,
"BIH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",6.743,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",188.152,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",191.611,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",196.919,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",200.075,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",211.327,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",216.701,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",224.286,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",236.95,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",250.198,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",241.814,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",267.539,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",270.821,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",281.522,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",294.554,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",303.791,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",297.632,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",286.73,
"BRA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",292.329,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.385,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.208,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.158,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.505,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.297,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.218,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.152,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.228,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.543,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.044,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.241,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.874,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.831,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",3.043,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",3.555,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.718,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.997,
"BRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3.629,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.602,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",19.38,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",18.888,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",19.357,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",18.826,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",19.907,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",20.498,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",20.108,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",19.836,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",17.4,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",17.704,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",19.051,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",18.219,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",16.848,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",17.683,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",18.422,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",17.971,
"BGR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",18.589,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.404,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.496,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.498,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.597,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.699,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.849,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.952,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",4.128,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",4.165,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.447,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",4.687,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",4.786,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.99,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5.118,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.529,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",6.018,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",6.661,
"KHM","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",6.894,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",25.17,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",24.7,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.57,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.836,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",27.514,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",28.367,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",29.526,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",30.625,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",30.332,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",29.526,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",30.852,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",33.616,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",37.202,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",38.514,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",34.768,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",35.523,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",37.822,
"CHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",38.342,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",1133.216,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",1170.774,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",1244.829,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",1419.41,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",1616.059,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",1781.336,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",1948.697,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2097.519,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2153.954,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2296.859,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2536.195,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2722.103,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2819.883,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",2910.747,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",2984.776,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2998.423,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2980.867,
"CHN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",3092.853,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",25.871,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",25.874,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",25.364,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",25.901,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",26.064,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",27.261,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",28.732,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",28.558,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",30.037,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",31.23,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",30.721,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",31.503,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",30.469,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",39.9,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",40.423,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",40.895,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",42.435,
"COL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",40.628,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",8.386,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",8.702,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",8.963,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",9.595,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",9.593,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",9.737,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",9.688,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",10.067,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",9.808,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",9.477,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",9.37,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",9.148,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",8.61,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",8.429,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",8.025,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",8.38,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",8.45,
"HRV","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",8.729,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.146,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.123,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.153,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.344,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.202,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.24,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",2.33,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",2.461,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",2.614,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",2.564,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",2.473,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",2.4,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",2.256,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",1.949,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",1.994,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",2.046,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",2.18,
"CYP","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",2.25,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",41.641,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",47.324,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",48.516,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",50.401,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",54.997,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",63.146,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",66.677,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",71.145,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",73.754,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",75.448,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",74.744,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",78.328,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",80.736,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",78.58,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",81.193,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",80.623,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",88.667,
"EGY","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",92.909,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",4.729,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",4.992,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",4.662,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",5.046,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",5.395,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",5.437,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",5.394,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",6.261,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",5.539,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",4.449,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",5.881,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",5.723,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",5.253,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",5.845,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",5.551,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.805,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",6.013,
"EST","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",5.854,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",24.608,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",25.589,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",26.349,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",27.207,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",28.033,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",28.679,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",29.57,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",30.555,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",31.536,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",32.43,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",33.346,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",34.591,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",35.648,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",37.014,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",38.604,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",39.495,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",40.939,
"ETH","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",42.136,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",2.869,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",2.571,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",2.544,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",2.706,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",2.781,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",2.841,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.032,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.342,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.005,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.096,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.123,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.545,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",3.706,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",4.16,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4.44,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.691,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.848,
"GEO","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.894,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",6.327,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",6.312,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",6.302,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",5.985,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",5.904,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",5.857,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",6.326,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",6.215,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",6.666,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",6.832,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",7.556,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",7.922,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",8.829,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",8.884,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",9.018,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",9.39,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",9.442,
"GHA","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",9.361,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",3.053,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",3.001,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",3.109,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",3.126,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",3.188,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",3.291,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",3.389,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",3.467,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",3.512,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",3.657,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",3.813,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",3.991,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",4.118,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",4.245,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",4.154,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",4.211,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",4.36,
"HTI","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",4.442,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",14.138,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",13.957,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",13.045,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",13.646,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",12.366,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",12.705,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",13.025,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",14.151,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",13.813,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",14.247,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",13.505,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",14.412,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",13.907,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",13.693,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",13.766,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",14.803,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",15.273,
"HKG","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",13.811,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",417.877,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",424.104,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",436.125,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",446.383,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",471.98,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",491.157,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",518.169,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",549.406,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",579.647,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",633.389,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",667.222,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",693.881,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",732.433,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",752.961,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",803.898,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",823.672,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",840.014,
"IND","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",882.501,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",155.675,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",159.205,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",164.991,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",165.327,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",176.13,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",178.848,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",182.915,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",182.176,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",185.345,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",195.65,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",204.121,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",208.316,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",206.981,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",199.316,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",207.608,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",204.34,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",209.042,
"IDN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",219.012,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",123.023,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",133.475,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",138.057,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",142.667,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",155.59,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",172.679,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",180.477,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",190.973,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",204.656,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",204.263,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",204.321,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",208.354,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",217.499,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",221.795,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",238.031,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",237.507,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",245.482,
"IRN","PRYENRGSUPPLY","TOT","MLN_TOE","A","2017",267.321,
"ISR","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",18.233,
